username,url,comments,all_res,sentiment_class,sentiment_score,binary_class,binary_score
shermainezy,https:/www.instagram.com/p/CetAx94viWG/,I'm ready to fall into your arms.😂,"[[{'label': 'anger', 'score': 0.014970424585044384}, {'label': 'disgust', 'score': 0.004991193301975727}, {'label': 'fear', 'score': 0.029080690816044807}, {'label': 'joy', 'score': 0.19977277517318726}, {'label': 'neutral', 'score': 0.7310078144073486}, {'label': 'sadness', 'score': 0.008496486581861973}, {'label': 'surprise', 'score': 0.011680551804602146}]]",neutral,0.7310078144073486,POSITIVE,0.9992077946662904
shermainezy,https:/www.instagram.com/p/CetAx94viWG/,Yuk foto pake baju bali❤️❤️,"[[{'label': 'anger', 'score': 0.02715260535478592}, {'label': 'disgust', 'score': 0.009194882586598396}, {'label': 'fear', 'score': 0.0180745180696249}, {'label': 'joy', 'score': 0.15959206223487854}, {'label': 'neutral', 'score': 0.7570583820343018}, {'label': 'sadness', 'score': 0.017925197258591652}, {'label': 'surprise', 'score': 0.011002367362380028}]]",neutral,0.7570583820343018,NEGATIVE,0.9420413374900818
shermainezy,https:/www.instagram.com/p/CetAx94viWG/,You look good on your knees,"[[{'label': 'anger', 'score': 0.010814163833856583}, {'label': 'disgust', 'score': 0.17448724806308746}, {'label': 'fear', 'score': 0.0033276821486651897}, {'label': 'joy', 'score': 0.12642547488212585}, {'label': 'neutral', 'score': 0.6489630937576294}, {'label': 'sadness', 'score': 0.02364223822951317}, {'label': 'surprise', 'score': 0.012340070679783821}]]",neutral,0.6489630937576294,POSITIVE,0.9998494386672974
shermainezy,https:/www.instagram.com/p/CetAx94viWG/,Glowwww,"[[{'label': 'anger', 'score': 0.019576337188482285}, {'label': 'disgust', 'score': 0.02146054618060589}, {'label': 'fear', 'score': 0.007391052320599556}, {'label': 'joy', 'score': 0.019093649461865425}, {'label': 'neutral', 'score': 0.8248516321182251}, {'label': 'sadness', 'score': 0.062472738325595856}, {'label': 'surprise', 'score': 0.04515397921204567}]]",neutral,0.8248516321182251,POSITIVE,0.9840130805969238
shermainezy,https:/www.instagram.com/p/CetAx94viWG/,"Tour nusa penida with yacht,book now!!","[[{'label': 'anger', 'score': 0.009816648438572884}, {'label': 'disgust', 'score': 0.0014574227388948202}, {'label': 'fear', 'score': 0.006216723471879959}, {'label': 'joy', 'score': 0.30610573291778564}, {'label': 'neutral', 'score': 0.3054036498069763}, {'label': 'sadness', 'score': 0.020995669066905975}, {'label': 'surprise', 'score': 0.3500041961669922}]]",surprise,0.3500041961669922,POSITIVE,0.9907355904579164
shermainezy,https:/www.instagram.com/p/CetAx94viWG/,So gorgeous 😍,"[[{'label': 'anger', 'score': 0.01995837315917015}, {'label': 'disgust', 'score': 0.02726767398416996}, {'label': 'fear', 'score': 0.0159426499158144}, {'label': 'joy', 'score': 0.5811887383460999}, {'label': 'neutral', 'score': 0.2759511172771454}, {'label': 'sadness', 'score': 0.03814947232604027}, {'label': 'surprise', 'score': 0.04154196381568909}]]",joy,0.5811887383460999,POSITIVE,0.9998652935028076
shermainezy,https:/www.instagram.com/p/CetAx94viWG/,Ooooo,"[[{'label': 'anger', 'score': 0.0324297733604908}, {'label': 'disgust', 'score': 0.11253989487886429}, {'label': 'fear', 'score': 0.015427162870764732}, {'label': 'joy', 'score': 0.025009583681821823}, {'label': 'neutral', 'score': 0.11248964071273804}, {'label': 'sadness', 'score': 0.2131255567073822}, {'label': 'surprise', 'score': 0.48897838592529297}]]",surprise,0.4889783859252929,POSITIVE,0.9928485155105592
shermainezy,https:/www.instagram.com/p/CetAx94viWG/,😍,"[[{'label': 'anger', 'score': 0.10557583719491959}, {'label': 'disgust', 'score': 0.06495044380426407}, {'label': 'fear', 'score': 0.01844700425863266}, {'label': 'joy', 'score': 0.03392431512475014}, {'label': 'neutral', 'score': 0.7202939987182617}, {'label': 'sadness', 'score': 0.047199148684740067}, {'label': 'surprise', 'score': 0.009609296917915344}]]",neutral,0.7202939987182617,NEGATIVE,0.6970565915107727
shermainezy,https:/www.instagram.com/p/CetAx94viWG/,😍😍😍😍🔥🔥🔥🔥,"[[{'label': 'anger', 'score': 0.0789196789264679}, {'label': 'disgust', 'score': 0.019450634717941284}, {'label': 'fear', 'score': 0.06646189838647842}, {'label': 'joy', 'score': 0.08705838024616241}, {'label': 'neutral', 'score': 0.6460806727409363}, {'label': 'sadness', 'score': 0.07501763850450516}, {'label': 'surprise', 'score': 0.02701115421950817}]]",neutral,0.6460806727409363,NEGATIVE,0.6970565915107727
shermainezy,https:/www.instagram.com/p/CetAx94viWG/,Oooooooo,"[[{'label': 'anger', 'score': 0.019798168912529945}, {'label': 'disgust', 'score': 0.023302938789129257}, {'label': 'fear', 'score': 0.011753935366868973}, {'label': 'joy', 'score': 0.029912665486335754}, {'label': 'neutral', 'score': 0.04981110244989395}, {'label': 'sadness', 'score': 0.12377496808767319}, {'label': 'surprise', 'score': 0.7416462302207947}]]",surprise,0.7416462302207947,POSITIVE,0.9735625386238098
shermainezy,https:/www.instagram.com/p/CetAx94viWG/,You are beautiful 🥰🥰🥰,"[[{'label': 'anger', 'score': 0.012760370969772339}, {'label': 'disgust', 'score': 0.006024515256285667}, {'label': 'fear', 'score': 0.010356240905821323}, {'label': 'joy', 'score': 0.7122755646705627}, {'label': 'neutral', 'score': 0.2339826077222824}, {'label': 'sadness', 'score': 0.008190203458070755}, {'label': 'surprise', 'score': 0.0164104662835598}]]",joy,0.7122755646705627,POSITIVE,0.9998836517333984
shermainezy,https:/www.instagram.com/p/CdYLjCir0a9/,Cow,"[[{'label': 'anger', 'score': 0.07313916087150574}, {'label': 'disgust', 'score': 0.2367028146982193}, {'label': 'fear', 'score': 0.02695305272936821}, {'label': 'joy', 'score': 0.005132781807333231}, {'label': 'neutral', 'score': 0.6199890971183777}, {'label': 'sadness', 'score': 0.02012528106570244}, {'label': 'surprise', 'score': 0.017957787960767746}]]",neutral,0.6199890971183777,NEGATIVE,0.9897152781486512
shermainezy,https:/www.instagram.com/p/CdYLjCir0a9/,Is this Sentosa Beach?,"[[{'label': 'anger', 'score': 0.0067580705508589745}, {'label': 'disgust', 'score': 0.00518821319565177}, {'label': 'fear', 'score': 0.00478383107110858}, {'label': 'joy', 'score': 0.004711986985057592}, {'label': 'neutral', 'score': 0.6669842600822449}, {'label': 'sadness', 'score': 0.008496250957250595}, {'label': 'surprise', 'score': 0.3030773103237152}]]",neutral,0.6669842600822449,NEGATIVE,0.9765008687973022
shermainezy,https:/www.instagram.com/p/CdYLjCir0a9/,Cute doggo 🥺🥺🥺 should be a really fun day out at the beach!!,"[[{'label': 'anger', 'score': 0.005851483438163996}, {'label': 'disgust', 'score': 0.005559987388551235}, {'label': 'fear', 'score': 0.0009097827132791281}, {'label': 'joy', 'score': 0.9510040283203125}, {'label': 'neutral', 'score': 0.027177372947335243}, {'label': 'sadness', 'score': 0.0037885585334151983}, {'label': 'surprise', 'score': 0.005708799697458744}]]",joy,0.9510040283203124,POSITIVE,0.9978006482124328
shermainezy,https:/www.instagram.com/p/CdYLjCir0a9/,"Your beauty attracts me, and your laughter is as sweet as dew after rain.","[[{'label': 'anger', 'score': 0.0017509566387161613}, {'label': 'disgust', 'score': 0.004555019550025463}, {'label': 'fear', 'score': 0.00027969706570729613}, {'label': 'joy', 'score': 0.9696560502052307}, {'label': 'neutral', 'score': 0.018578024581074715}, {'label': 'sadness', 'score': 0.003120977198705077}, {'label': 'surprise', 'score': 0.0020592587534338236}]]",joy,0.9696560502052308,POSITIVE,0.9998772144317628
shermainezy,https:/www.instagram.com/p/CdYLjCir0a9/,You are so sweet and I love your little dog!,"[[{'label': 'anger', 'score': 0.0027723275125026703}, {'label': 'disgust', 'score': 0.00249625276774168}, {'label': 'fear', 'score': 0.0005118644912727177}, {'label': 'joy', 'score': 0.96540766954422}, {'label': 'neutral', 'score': 0.01475933101028204}, {'label': 'sadness', 'score': 0.005393034778535366}, {'label': 'surprise', 'score': 0.00865948386490345}]]",joy,0.96540766954422,POSITIVE,0.9998693466186525
shermainezy,https:/www.instagram.com/p/CdYLjCir0a9/,Then you never tell that someone eh you too,"[[{'label': 'anger', 'score': 0.04196640104055405}, {'label': 'disgust', 'score': 0.023048624396324158}, {'label': 'fear', 'score': 0.011597194708883762}, {'label': 'joy', 'score': 0.01406205166131258}, {'label': 'neutral', 'score': 0.42195823788642883}, {'label': 'sadness', 'score': 0.008485461585223675}, {'label': 'surprise', 'score': 0.4788820743560791}]]",surprise,0.4788820743560791,POSITIVE,0.9932760000228882
shermainezy,https:/www.instagram.com/p/CedrJNGvbhI/,Where is this?,"[[{'label': 'anger', 'score': 0.04855291172862053}, {'label': 'disgust', 'score': 0.023320600390434265}, {'label': 'fear', 'score': 0.008200110867619514}, {'label': 'joy', 'score': 0.0016468398971483111}, {'label': 'neutral', 'score': 0.11527036130428314}, {'label': 'sadness', 'score': 0.014838424511253834}, {'label': 'surprise', 'score': 0.7881706953048706}]]",surprise,0.7881706953048706,NEGATIVE,0.9972189664840698
shermainezy,https:/www.instagram.com/p/CedrJNGvbhI/,Prettiest 🤤,"[[{'label': 'anger', 'score': 0.012162573635578156}, {'label': 'disgust', 'score': 0.025771096348762512}, {'label': 'fear', 'score': 0.005709431134164333}, {'label': 'joy', 'score': 0.027058646082878113}, {'label': 'neutral', 'score': 0.9055014252662659}, {'label': 'sadness', 'score': 0.009565761312842369}, {'label': 'surprise', 'score': 0.014231087639927864}]]",neutral,0.905501425266266,POSITIVE,0.999116837978363
shermainezy,https:/www.instagram.com/p/CedrJNGvbhI/,Ahhh 😍😍,"[[{'label': 'anger', 'score': 0.035819798707962036}, {'label': 'disgust', 'score': 0.17307180166244507}, {'label': 'fear', 'score': 0.13123030960559845}, {'label': 'joy', 'score': 0.05124947056174278}, {'label': 'neutral', 'score': 0.3829472064971924}, {'label': 'sadness', 'score': 0.18940316140651703}, {'label': 'surprise', 'score': 0.03627816587686539}]]",neutral,0.3829472064971924,NEGATIVE,0.984581172466278
shermainezy,https:/www.instagram.com/p/CedrJNGvbhI/,You are so sweet 💋💋💋💋,"[[{'label': 'anger', 'score': 0.0158319640904665}, {'label': 'disgust', 'score': 0.008612534031271935}, {'label': 'fear', 'score': 0.0035615924280136824}, {'label': 'joy', 'score': 0.6028224229812622}, {'label': 'neutral', 'score': 0.3394889235496521}, {'label': 'sadness', 'score': 0.015666482970118523}, {'label': 'surprise', 'score': 0.014016127213835716}]]",joy,0.6028224229812622,POSITIVE,0.9997616410255432
shermainezy,https:/www.instagram.com/p/CedrJNGvbhI/,❤️,"[[{'label': 'anger', 'score': 0.02386782504618168}, {'label': 'disgust', 'score': 0.03476761654019356}, {'label': 'fear', 'score': 0.01778634823858738}, {'label': 'joy', 'score': 0.0760202705860138}, {'label': 'neutral', 'score': 0.8024983406066895}, {'label': 'sadness', 'score': 0.038254931569099426}, {'label': 'surprise', 'score': 0.006804734468460083}]]",neutral,0.8024983406066895,NEGATIVE,0.6970565915107727
shermainezy,https:/www.instagram.com/p/CedrJNGvbhI/,OURS BALI HAHA,"[[{'label': 'anger', 'score': 0.011808402836322784}, {'label': 'disgust', 'score': 0.012939762324094772}, {'label': 'fear', 'score': 0.0016458453610539436}, {'label': 'joy', 'score': 0.004708040971308947}, {'label': 'neutral', 'score': 0.9235090613365173}, {'label': 'sadness', 'score': 0.009882002137601376}, {'label': 'surprise', 'score': 0.035506825894117355}]]",neutral,0.9235090613365172,POSITIVE,0.898784875869751
shermainezy,https:/www.instagram.com/p/CedrJNGvbhI/,Wa rly is chio 😍,"[[{'label': 'anger', 'score': 0.02050800994038582}, {'label': 'disgust', 'score': 0.003844813909381628}, {'label': 'fear', 'score': 0.006693363655358553}, {'label': 'joy', 'score': 0.31559839844703674}, {'label': 'neutral', 'score': 0.4903269112110138}, {'label': 'sadness', 'score': 0.1049676388502121}, {'label': 'surprise', 'score': 0.058060839772224426}]]",neutral,0.4903269112110138,NEGATIVE,0.9748263359069824
shermainezy,https:/www.instagram.com/p/CedrJNGvbhI/,我们的,"[[{'label': 'anger', 'score': 0.08522957563400269}, {'label': 'disgust', 'score': 0.05751439929008484}, {'label': 'fear', 'score': 0.021999282762408257}, {'label': 'joy', 'score': 0.01273379661142826}, {'label': 'neutral', 'score': 0.7750369906425476}, {'label': 'sadness', 'score': 0.010970447212457657}, {'label': 'surprise', 'score': 0.03651544824242592}]]",neutral,0.7750369906425476,NEGATIVE,0.6348643898963928
shermainezy,https:/www.instagram.com/p/CedrJNGvbhI/,Sister its called Ours,"[[{'label': 'anger', 'score': 0.005010897293686867}, {'label': 'disgust', 'score': 0.01610001176595688}, {'label': 'fear', 'score': 0.0023372378200292587}, {'label': 'joy', 'score': 0.014042297378182411}, {'label': 'neutral', 'score': 0.8262425065040588}, {'label': 'sadness', 'score': 0.0898771733045578}, {'label': 'surprise', 'score': 0.04638981446623802}]]",neutral,0.8262425065040588,POSITIVE,0.9833473563194276
shermainezy,https:/www.instagram.com/p/CedrJNGvbhI/,Enjoy yourself😍,"[[{'label': 'anger', 'score': 0.018021419644355774}, {'label': 'disgust', 'score': 0.005407316610217094}, {'label': 'fear', 'score': 0.0008830279111862183}, {'label': 'joy', 'score': 0.7776759266853333}, {'label': 'neutral', 'score': 0.18331412971019745}, {'label': 'sadness', 'score': 0.008174360729753971}, {'label': 'surprise', 'score': 0.006523781921714544}]]",joy,0.7776759266853333,POSITIVE,0.9998570680618286
shermainezy,https:/www.instagram.com/p/CgoyOuRPbGT/,"Awwwwww , Princess 👸👸💯💯💋💋💋 & oooh Queen 👸👑👑😂😂😂😂💕💕💕♥️♥️♥️","[[{'label': 'anger', 'score': 0.01469042245298624}, {'label': 'disgust', 'score': 0.010661781765520573}, {'label': 'fear', 'score': 0.007628471590578556}, {'label': 'joy', 'score': 0.44942790269851685}, {'label': 'neutral', 'score': 0.2245239019393921}, {'label': 'sadness', 'score': 0.1921004354953766}, {'label': 'surprise', 'score': 0.10096710175275803}]]",joy,0.4494279026985168,NEGATIVE,0.9725093841552734
shermainezy,https:/www.instagram.com/p/CgoyOuRPbGT/,check your dm for collaboration,"[[{'label': 'anger', 'score': 0.0033837738446891308}, {'label': 'disgust', 'score': 0.0018035387620329857}, {'label': 'fear', 'score': 0.004922432824969292}, {'label': 'joy', 'score': 0.008178658783435822}, {'label': 'neutral', 'score': 0.9568766951560974}, {'label': 'sadness', 'score': 0.0083953607827425}, {'label': 'surprise', 'score': 0.016439560800790787}]]",neutral,0.9568766951560974,NEGATIVE,0.981523334980011
shermainezy,https:/www.instagram.com/p/CgoyOuRPbGT/,Ooooo,"[[{'label': 'anger', 'score': 0.0324297733604908}, {'label': 'disgust', 'score': 0.11253989487886429}, {'label': 'fear', 'score': 0.015427162870764732}, {'label': 'joy', 'score': 0.025009583681821823}, {'label': 'neutral', 'score': 0.11248964071273804}, {'label': 'sadness', 'score': 0.2131255567073822}, {'label': 'surprise', 'score': 0.48897838592529297}]]",surprise,0.4889783859252929,POSITIVE,0.9928485155105592
shermainezy,https:/www.instagram.com/p/CgoyOuRPbGT/,So pretty 😍 love this beach vibe era ❤️,"[[{'label': 'anger', 'score': 0.001734310993924737}, {'label': 'disgust', 'score': 0.0020760369952768087}, {'label': 'fear', 'score': 0.0006221447256393731}, {'label': 'joy', 'score': 0.953405499458313}, {'label': 'neutral', 'score': 0.03128247708082199}, {'label': 'sadness', 'score': 0.005095158703625202}, {'label': 'surprise', 'score': 0.005784348584711552}]]",joy,0.953405499458313,POSITIVE,0.9995619654655457
shermainezy,https:/www.instagram.com/p/CgoyOuRPbGT/,Very pretty,"[[{'label': 'anger', 'score': 0.003126288065686822}, {'label': 'disgust', 'score': 0.02044314332306385}, {'label': 'fear', 'score': 0.0018078432185575366}, {'label': 'joy', 'score': 0.7137657403945923}, {'label': 'neutral', 'score': 0.20596109330654144}, {'label': 'sadness', 'score': 0.010756679810583591}, {'label': 'surprise', 'score': 0.044139254838228226}]]",joy,0.7137657403945923,POSITIVE,0.9998776912689208
shermainezy,https:/www.instagram.com/p/CgoyOuRPbGT/,美女!!,"[[{'label': 'anger', 'score': 0.19912058115005493}, {'label': 'disgust', 'score': 0.11722823232412338}, {'label': 'fear', 'score': 0.03212869539856911}, {'label': 'joy', 'score': 0.06791727244853973}, {'label': 'neutral', 'score': 0.32475370168685913}, {'label': 'sadness', 'score': 0.025393610820174217}, {'label': 'surprise', 'score': 0.23345790803432465}]]",neutral,0.3247537016868591,POSITIVE,0.8555253148078918
shermainezy,https:/www.instagram.com/p/CgoyOuRPbGT/,Check ur dm sweetie 😍🔥,"[[{'label': 'anger', 'score': 0.013875027187168598}, {'label': 'disgust', 'score': 0.00390680693089962}, {'label': 'fear', 'score': 0.0032106342259794474}, {'label': 'joy', 'score': 0.347115695476532}, {'label': 'neutral', 'score': 0.6016966700553894}, {'label': 'sadness', 'score': 0.01778302900493145}, {'label': 'surprise', 'score': 0.012412076815962791}]]",neutral,0.6016966700553894,NEGATIVE,0.9917839765548706
shermainezy,https:/www.instagram.com/p/CgoyOuRPbGT/,Collab?💕 Msg 💌@ nevomjewelry 💍🎁,"[[{'label': 'anger', 'score': 0.05201827362179756}, {'label': 'disgust', 'score': 0.0019580151420086622}, {'label': 'fear', 'score': 0.03682215139269829}, {'label': 'joy', 'score': 0.41172245144844055}, {'label': 'neutral', 'score': 0.3964425325393677}, {'label': 'sadness', 'score': 0.07042836397886276}, {'label': 'surprise', 'score': 0.03060818649828434}]]",joy,0.4117224514484405,NEGATIVE,0.993212103843689
shermainezy,https:/www.instagram.com/p/CgoyOuRPbGT/,𝐒𝐞𝐧𝐝 𝐘𝐨𝐮𝐫 𝐏𝐢𝐜 🔥 @fashion._queens,"[[{'label': 'anger', 'score': 0.17662429809570312}, {'label': 'disgust', 'score': 0.0060318089090287685}, {'label': 'fear', 'score': 0.19778743386268616}, {'label': 'joy', 'score': 0.09211089462041855}, {'label': 'neutral', 'score': 0.3973590135574341}, {'label': 'sadness', 'score': 0.08524669706821442}, {'label': 'surprise', 'score': 0.04483981803059578}]]",neutral,0.3973590135574341,NEGATIVE,0.5690281391143799
shermainezy,https:/www.instagram.com/p/CgoyOuRPbGT/,𝐒𝐞𝐧𝐝 𝐘𝐨𝐮𝐫 𝐏𝐢𝐜🔥 @fashionn._lovers,"[[{'label': 'anger', 'score': 0.14194051921367645}, {'label': 'disgust', 'score': 0.005681460257619619}, {'label': 'fear', 'score': 0.1397787183523178}, {'label': 'joy', 'score': 0.07962681353092194}, {'label': 'neutral', 'score': 0.4937000274658203}, {'label': 'sadness', 'score': 0.08883316069841385}, {'label': 'surprise', 'score': 0.050439346581697464}]]",neutral,0.4937000274658203,POSITIVE,0.8830646276473999
